Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,k,nut,omega,p,vtkValidPointMask
0,-4.000000e+00,2.000000e-01,2.000000e-01,4.009987e+00,1.368475e+02,4.475566e-01,4.642738e-01,1.368490e+02,0.000000e+00,5.014350e-01,5.280203e-04,9.496269e+02,1.077164e+03,1
1,-3.990500e+00,2.007000e-01,2.013500e-01,4.000614e+00,1.368008e+02,4.570842e-01,4.741242e-01,1.368024e+02,9.620967e-03,4.986640e-01,5.277885e-04,9.447821e+02,1.083382e+03,1
2,-3.981000e+00,2.014000e-01,2.027000e-01,3.991242e+00,1.367542e+02,4.666652e-01,4.840687e-01,1.367559e+02,1.924193e-02,4.958929e-01,5.275568e-04,9.399373e+02,1.089595e+03,1
3,-3.971500e+00,2.021000e-01,2.040500e-01,3.981870e+00,1.367077e+02,4.762996e-01,4.941072e-01,1.367094e+02,2.886290e-02,4.931220e-01,5.273250e-04,9.350926e+02,1.095803e+03,1
4,-3.962000e+00,2.028000e-01,2.054000e-01,3.972501e+00,1.366611e+02,4.859873e-01,5.042399e-01,1.366629e+02,3.848387e-02,4.903510e-01,5.270932e-04,9.302479e+02,1.102005e+03,1
5,-3.952500e+00,2.035000e-01,2.067500e-01,3.963132e+00,1.366147e+02,4.957281e-01,5.144663e-01,1.366165e+02,4.810460e-02,4.875801e-01,5.268614e-04,9.254034e+02,1.108203e+03,1
6,-3.943000e+00,2.042000e-01,2.081000e-01,3.953764e+00,1.365682e+02,5.055224e-01,5.247869e-01,1.365702e+02,5.772557e-02,4.848091e-01,5.266296e-04,9.205588e+02,1.114396e+03,1
7,-3.933500e+00,2.049000e-01,2.094500e-01,3.944398e+00,1.365197e+02,5.157763e-01,5.353426e-01,1.365217e+02,6.734654e-02,4.821138e-01,5.264012e-04,9.158408e+02,1.120860e+03,1
8,-3.924000e+00,2.056000e-01,2.108000e-01,3.935033e+00,1.364683e+02,5.266464e-01,5.461922e-01,1.364704e+02,7.696750e-02,4.795225e-01,5.261774e-04,9.112967e+02,1.127701e+03,1
9,-3.914500e+00,2.063000e-01,2.121500e-01,3.925669e+00,1.364170e+02,5.375755e-01,5.571436e-01,1.364192e+02,8.658846e-02,4.769313e-01,5.259536e-04,9.067527e+02,1.134536e+03,1
10,-3.905000e+00,2.070000e-01,2.135000e-01,3.916306e+00,1.363657e+02,5.485635e-01,5.681968e-01,1.363680e+02,9.620944e-02,4.743400e-01,5.257298e-04,9.022087e+02,1.141366e+03,1
11,-3.895500e+00,2.077000e-01,2.148500e-01,3.906945e+00,1.363145e+02,5.596102e-01,5.793516e-01,1.363168e+02,1.058304e-01,4.717488e-01,5.255060e-04,8.976649e+02,1.148190e+03,1
12,-3.886000e+00,2.084000e-01,2.162000e-01,3.897585e+00,1.362632e+02,5.707158e-01,5.906081e-01,1.362657e+02,1.154514e-01,4.691576e-01,5.252822e-04,8.931210e+02,1.155010e+03,1
13,-3.876500e+00,2.091000e-01,2.175500e-01,3.888226e+00,1.362121e+02,5.818802e-01,6.019661e-01,1.362146e+02,1.250723e-01,4.665664e-01,5.250584e-04,8.885771e+02,1.161824e+03,1
14,-3.867000e+00,2.098000e-01,2.189000e-01,3.878869e+00,1.361563e+02,5.940874e-01,6.136555e-01,1.361590e+02,1.346931e-01,4.641124e-01,5.248410e-04,8.842631e+02,1.169239e+03,1
15,-3.857500e+00,2.105000e-01,2.202500e-01,3.869513e+00,1.360997e+02,6.065447e-01,6.254984e-01,1.361025e+02,1.443140e-01,4.616839e-01,5.246248e-04,8.799921e+02,1.176762e+03,1
16,-3.848000e+00,2.112000e-01,2.216000e-01,3.860157e+00,1.360432e+02,6.190674e-01,6.374518e-01,1.360461e+02,1.539350e-01,4.592555e-01,5.244086e-04,8.757211e+02,1.184280e+03,1
17,-3.838500e+00,2.119000e-01,2.229500e-01,3.850804e+00,1.359867e+02,6.316557e-01,6.495158e-01,1.359897e+02,1.635560e-01,4.568272e-01,5.241924e-04,8.714501e+02,1.191793e+03,1
18,-3.829000e+00,2.126000e-01,2.243000e-01,3.841452e+00,1.359302e+02,6.443094e-01,6.616904e-01,1.359334e+02,1.731769e-01,4.543988e-01,5.239762e-04,8.671793e+02,1.199301e+03,1
19,-3.819500e+00,2.133000e-01,2.256500e-01,3.832101e+00,1.358738e+02,6.570286e-01,6.739754e-01,1.358771e+02,1.827979e-01,4.519705e-01,5.237600e-04,8.629084e+02,1.206803e+03,1
20,-3.810000e+00,2.140000e-01,2.270000e-01,3.822751e+00,1.358158e+02,6.701931e-01,6.864082e-01,1.358192e+02,1.924189e-01,4.495811e-01,5.235457e-04,8.587029e+02,1.214508e+03,1
21,-3.800500e+00,2.147000e-01,2.283500e-01,3.813403e+00,1.357534e+02,6.844935e-01,6.990629e-01,1.357569e+02,2.020398e-01,4.473007e-01,5.233368e-04,8.546804e+02,1.222786e+03,1
22,-3.791000e+00,2.154000e-01,2.297000e-01,3.804056e+00,1.356910e+02,6.988674e-01,7.118387e-01,1.356947e+02,2.116608e-01,4.450204e-01,5.231278e-04,8.506580e+02,1.231059e+03,1
23,-3.781500e+00,2.161000e-01,2.310500e-01,3.794710e+00,1.356287e+02,7.133148e-01,7.247352e-01,1.356325e+02,2.212815e-01,4.427401e-01,5.229189e-04,8.466358e+02,1.239327e+03,1
24,-3.772000e+00,2.168000e-01,2.324000e-01,3.785366e+00,1.355664e+02,7.278361e-01,7.377527e-01,1.355703e+02,2.309025e-01,4.404598e-01,5.227100e-04,8.426135e+02,1.247591e+03,1
25,-3.762500e+00,2.175000e-01,2.337500e-01,3.776023e+00,1.355041e+02,7.424310e-01,7.508910e-01,1.355082e+02,2.405235e-01,4.381796e-01,5.225012e-04,8.385912e+02,1.255851e+03,1
26,-3.753000e+00,2.182000e-01,2.351000e-01,3.766682e+00,1.354418e+02,7.570995e-01,7.641500e-01,1.354461e+02,2.501444e-01,4.358993e-01,5.222923e-04,8.345690e+02,1.264106e+03,1
27,-3.743500e+00,2.189000e-01,2.364500e-01,3.757342e+00,1.353750e+02,7.730838e-01,7.774616e-01,1.353794e+02,2.597654e-01,4.337113e-01,5.220882e-04,8.307018e+02,1.272949e+03,1
28,-3.734000e+00,2.196000e-01,2.378000e-01,3.748003e+00,1.353061e+02,7.897246e-01,7.908730e-01,1.353107e+02,2.693864e-01,4.315660e-01,5.218864e-04,8.269064e+02,1.282062e+03,1
29,-3.724500e+00,2.203000e-01,2.391500e-01,3.738666e+00,1.352372e+02,8.064491e-01,8.044176e-01,1.352420e+02,2.790073e-01,4.294207e-01,5.216846e-04,8.231111e+02,1.291171e+03,1
30,-3.715000e+00,2.210000e-01,2.405000e-01,3.729331e+00,1.351683e+02,8.232573e-01,8.180952e-01,1.351733e+02,2.886283e-01,4.272755e-01,5.214827e-04,8.193157e+02,1.300277e+03,1
31,-3.705500e+00,2.217000e-01,2.418500e-01,3.719996e+00,1.350994e+02,8.401492e-01,8.319057e-01,1.351046e+02,2.982493e-01,4.251302e-01,5.212809e-04,8.155205e+02,1.309380e+03,1
32,-3.696000e+00,2.224000e-01,2.432000e-01,3.710664e+00,1.350306e+02,8.571244e-01,8.458488e-01,1.350360e+02,3.078700e-01,4.229851e-01,5.210792e-04,8.117253e+02,1.318478e+03,1
33,-3.686500e+00,2.231000e-01,2.445500e-01,3.701332e+00,1.349610e+02,8.744259e-01,8.598699e-01,1.349666e+02,3.174910e-01,4.208528e-01,5.208781e-04,8.079518e+02,1.327675e+03,1
34,-3.677000e+00,2.238000e-01,2.459000e-01,3.692003e+00,1.348847e+02,8.938898e-01,8.735637e-01,1.348904e+02,3.271119e-01,4.188309e-01,5.206832e-04,8.043641e+02,1.337742e+03,1
35,-3.667500e+00,2.245000e-01,2.472500e-01,3.682674e+00,1.348083e+02,9.134504e-01,8.874063e-01,1.348143e+02,3.367329e-01,4.168091e-01,5.204884e-04,8.007763e+02,1.347807e+03,1
36,-3.658000e+00,2.252000e-01,2.486000e-01,3.673347e+00,1.347320e+02,9.331077e-01,9.013975e-01,1.347382e+02,3.463539e-01,4.147873e-01,5.202936e-04,7.971886e+02,1.357870e+03,1
37,-3.648500e+00,2.259000e-01,2.499500e-01,3.664022e+00,1.346556e+02,9.528616e-01,9.155371e-01,1.346621e+02,3.559749e-01,4.127655e-01,5.200988e-04,7.936010e+02,1.367932e+03,1
38,-3.639000e+00,2.266000e-01,2.513000e-01,3.654698e+00,1.345797e+02,9.726271e-01,9.300418e-01,1.345865e+02,3.655958e-01,4.107439e-01,5.199040e-04,7.900137e+02,1.377914e+03,1
39,-3.629500e+00,2.273000e-01,2.526500e-01,3.645376e+00,1.345039e+02,9.924789e-01,9.447369e-01,1.345108e+02,3.752168e-01,4.087224e-01,5.197092e-04,7.864265e+02,1.387889e+03,1
40,-3.620000e+00,2.280000e-01,2.540000e-01,3.636055e+00,1.344235e+02,1.014012e+00,9.589988e-01,1.344307e+02,3.848377e-01,4.067603e-01,5.195181e-04,7.829393e+02,1.398440e+03,1
41,-3.610500e+00,2.287000e-01,2.553500e-01,3.626737e+00,1.343390e+02,1.037083e+00,9.729191e-01,1.343465e+02,3.944585e-01,4.048520e-01,5.193304e-04,7.795424e+02,1.409513e+03,1
42,-3.601000e+00,2.294000e-01,2.567000e-01,3.617419e+00,1.342546e+02,1.060256e+00,9.870648e-01,1.342624e+02,4.040794e-01,4.029437e-01,5.191427e-04,7.761454e+02,1.420583e+03,1
43,-3.591500e+00,2.301000e-01,2.580500e-01,3.608103e+00,1.341701e+02,1.083532e+00,1.001435e+00,1.341782e+02,4.137004e-01,4.010355e-01,5.189549e-04,7.727486e+02,1.431650e+03,1
44,-3.582000e+00,2.308000e-01,2.594000e-01,3.598789e+00,1.340857e+02,1.106910e+00,1.016030e+00,1.340941e+02,4.233214e-01,3.991272e-01,5.187672e-04,7.693518e+02,1.442714e+03,1
45,-3.572500e+00,2.315000e-01,2.607500e-01,3.589476e+00,1.340013e+02,1.130392e+00,1.030848e+00,1.340100e+02,4.329423e-01,3.972191e-01,5.185796e-04,7.659551e+02,1.453774e+03,1
46,-3.563000e+00,2.322000e-01,2.621000e-01,3.580165e+00,1.339169e+02,1.153975e+00,1.045890e+00,1.339260e+02,4.425633e-01,3.953109e-01,5.183918e-04,7.625584e+02,1.464831e+03,1
47,-3.553500e+00,2.329000e-01,2.634500e-01,3.570856e+00,1.338229e+02,1.181523e+00,1.059159e+00,1.338323e+02,4.521843e-01,3.935015e-01,5.182112e-04,7.593273e+02,1.477092e+03,1
48,-3.544000e+00,2.336000e-01,2.648000e-01,3.561548e+00,1.337284e+02,1.209409e+00,1.072600e+00,1.337382e+02,4.618053e-01,3.916978e-01,5.180309e-04,7.561057e+02,1.489421e+03,1
49,-3.534500e+00,2.343000e-01,2.661500e-01,3.552242e+00,1.336339e+02,1.237413e+00,1.086327e+00,1.336440e+02,4.714262e-01,3.898941e-01,5.178506e-04,7.528841e+02,1.501751e+03,1
50,-3.525000e+00,2.350000e-01,2.675000e-01,3.542938e+00,1.335393e+02,1.265536e+00,1.100340e+00,1.335498e+02,4.810469e-01,3.880905e-01,5.176704e-04,7.496627e+02,1.514080e+03,1
51,-3.515500e+00,2.357000e-01,2.688500e-01,3.533635e+00,1.334447e+02,1.293777e+00,1.114637e+00,1.334557e+02,4.906679e-01,3.862869e-01,5.174902e-04,7.464413e+02,1.526409e+03,1
52,-3.506000e+00,2.364000e-01,2.702000e-01,3.524334e+00,1.333502e+02,1.322138e+00,1.129219e+00,1.333615e+02,5.002889e-01,3.844833e-01,5.173100e-04,7.432199e+02,1.538739e+03,1
53,-3.496500e+00,2.371000e-01,2.715500e-01,3.515035e+00,1.332512e+02,1.352685e+00,1.142791e+00,1.332629e+02,5.099099e-01,3.827154e-01,5.171328e-04,7.400579e+02,1.551621e+03,1
54,-3.487000e+00,2.378000e-01,2.729000e-01,3.505737e+00,1.331444e+02,1.386943e+00,1.154477e+00,1.331566e+02,5.195308e-01,3.810090e-01,5.169609e-04,7.369984e+02,1.565463e+03,1
55,-3.477500e+00,2.385000e-01,2.742500e-01,3.496441e+00,1.330376e+02,1.421337e+00,1.166544e+00,1.330503e+02,5.291518e-01,3.793026e-01,5.167889e-04,7.339390e+02,1.579309e+03,1
56,-3.468000e+00,2.392000e-01,2.756000e-01,3.487147e+00,1.329307e+02,1.455869e+00,1.178992e+00,1.329439e+02,5.387728e-01,3.775963e-01,5.166170e-04,7.308798e+02,1.593161e+03,1
57,-3.458500e+00,2.399000e-01,2.769500e-01,3.477855e+00,1.328238e+02,1.490538e+00,1.191819e+00,1.328375e+02,5.483937e-01,3.758900e-01,5.164451e-04,7.278205e+02,1.607017e+03,1
58,-3.449000e+00,2.406000e-01,2.783000e-01,3.468565e+00,1.327168e+02,1.525345e+00,1.205024e+00,1.327311e+02,5.580147e-01,3.741839e-01,5.162733e-04,7.247613e+02,1.620877e+03,1
59,-3.439500e+00,2.413000e-01,2.796500e-01,3.459276e+00,1.326098e+02,1.560289e+00,1.218606e+00,1.326246e+02,5.676354e-01,3.724777e-01,5.161015e-04,7.217023e+02,1.634743e+03,1
60,-3.430000e+00,2.420000e-01,2.810000e-01,3.449989e+00,1.324910e+02,1.601696e+00,1.228258e+00,1.325064e+02,5.772564e-01,3.708435e-01,5.159376e-04,7.187614e+02,1.650069e+03,1
61,-3.420500e+00,2.427000e-01,2.823500e-01,3.440704e+00,1.323688e+02,1.644980e+00,1.237255e+00,1.323848e+02,5.868773e-01,3.692288e-01,5.157758e-04,7.158527e+02,1.665802e+03,1
62,-3.411000e+00,2.434000e-01,2.837000e-01,3.431421e+00,1.322466e+02,1.688421e+00,1.246783e+00,1.322632e+02,5.964983e-01,3.676142e-01,5.156141e-04,7.129441e+02,1.681546e+03,1
63,-3.401500e+00,2.441000e-01,2.850500e-01,3.422140e+00,1.321242e+02,1.732021e+00,1.256840e+00,1.321416e+02,6.061193e-01,3.659996e-01,5.154524e-04,7.100356e+02,1.697302e+03,1
64,-3.392000e+00,2.448000e-01,2.864000e-01,3.412860e+00,1.320018e+02,1.775778e+00,1.267424e+00,1.320198e+02,6.157402e-01,3.643851e-01,5.152908e-04,7.071271e+02,1.713069e+03,1
65,-3.382500e+00,2.455000e-01,2.877500e-01,3.403583e+00,1.318793e+02,1.819694e+00,1.278533e+00,1.318980e+02,6.253612e-01,3.627706e-01,5.151292e-04,7.042186e+02,1.728846e+03,1
66,-3.373000e+00,2.462000e-01,2.891000e-01,3.394307e+00,1.317527e+02,1.866198e+00,1.288486e+00,1.317722e+02,6.349822e-01,3.611743e-01,5.149704e-04,7.013393e+02,1.745114e+03,1
67,-3.363500e+00,2.469000e-01,2.904500e-01,3.385034e+00,1.316108e+02,1.922262e+00,1.292629e+00,1.316312e+02,6.446029e-01,3.596483e-01,5.148227e-04,6.985725e+02,1.763249e+03,1
68,-3.354000e+00,2.476000e-01,2.918000e-01,3.375762e+00,1.314688e+02,1.978500e+00,1.297547e+00,1.314901e+02,6.542239e-01,3.581223e-01,5.146749e-04,6.958057e+02,1.781404e+03,1
69,-3.344500e+00,2.483000e-01,2.931500e-01,3.366492e+00,1.313266e+02,2.034913e+00,1.303237e+00,1.313488e+02,6.638448e-01,3.565963e-01,5.145273e-04,6.930388e+02,1.799578e+03,1
70,-3.335000e+00,2.490000e-01,2.945000e-01,3.357224e+00,1.311842e+02,2.091500e+00,1.309692e+00,1.312075e+02,6.734658e-01,3.550703e-01,5.143796e-04,6.902720e+02,1.817771e+03,1
71,-3.325500e+00,2.497000e-01,2.958500e-01,3.347959e+00,1.310418e+02,2.148263e+00,1.316911e+00,1.310660e+02,6.830868e-01,3.535443e-01,5.142319e-04,6.875052e+02,1.835984e+03,1
72,-3.316000e+00,2.504000e-01,2.972000e-01,3.338695e+00,1.308991e+02,2.204671e+00,1.324905e+00,1.309244e+02,6.927077e-01,3.520186e-01,5.140844e-04,6.847387e+02,1.854199e+03,1
73,-3.306500e+00,2.511000e-01,2.985500e-01,3.329433e+00,1.307407e+02,2.271916e+00,1.326667e+00,1.307672e+02,7.023287e-01,3.505493e-01,5.139505e-04,6.820580e+02,1.874293e+03,1
74,-3.297000e+00,2.518000e-01,2.999000e-01,3.320174e+00,1.305724e+02,2.345892e+00,1.325324e+00,1.306002e+02,7.119497e-01,3.491140e-01,5.138248e-04,6.794289e+02,1.895546e+03,1
75,-3.287500e+00,2.525000e-01,3.012500e-01,3.310916e+00,1.304039e+02,2.419935e+00,1.325172e+00,1.304331e+02,7.215707e-01,3.476786e-01,5.136991e-04,6.767997e+02,1.916841e+03,1
76,-3.278000e+00,2.532000e-01,3.026000e-01,3.301661e+00,1.302350e+02,2.494042e+00,1.326203e+00,1.302656e+02,7.311914e-01,3.462432e-01,5.135735e-04,6.741705e+02,1.938176e+03,1
77,-3.268500e+00,2.539000e-01,3.039500e-01,3.292407e+00,1.300657e+02,2.568218e+00,1.328410e+00,1.300979e+02,7.408124e-01,3.448079e-01,5.134478e-04,6.715413e+02,1.959552e+03,1
78,-3.259000e+00,2.546000e-01,3.053000e-01,3.283156e+00,1.298962e+02,2.642463e+00,1.331786e+00,1.299299e+02,7.504333e-01,3.433724e-01,5.133221e-04,6.689120e+02,1.980968e+03,1
79,-3.249500e+00,2.553000e-01,3.066500e-01,3.273906e+00,1.297249e+02,2.717903e+00,1.335709e+00,1.297602e+02,7.600543e-01,3.419413e-01,5.131981e-04,6.662887e+02,2.002589e+03,1
80,-3.240000e+00,2.560000e-01,3.080000e-01,3.264659e+00,1.295211e+02,2.819092e+00,1.327117e+00,1.295586e+02,7.696753e-01,3.406079e-01,5.131114e-04,6.638007e+02,2.028013e+03,1
81,-3.230500e+00,2.567000e-01,3.093500e-01,3.255414e+00,1.293169e+02,2.920249e+00,1.320395e+00,1.293566e+02,7.792962e-01,3.392741e-01,5.130245e-04,6.613123e+02,2.053500e+03,1
82,-3.221000e+00,2.574000e-01,3.107000e-01,3.246171e+00,1.291121e+02,3.021377e+00,1.315528e+00,1.291542e+02,7.889172e-01,3.379400e-01,5.129373e-04,6.588236e+02,2.079050e+03,1
83,-3.211500e+00,2.581000e-01,3.120500e-01,3.236931e+00,1.289068e+02,3.122478e+00,1.312504e+00,1.289513e+02,7.985381e-01,3.366056e-01,5.128499e-04,6.563346e+02,2.104663e+03,1
84,-3.202000e+00,2.588000e-01,3.134000e-01,3.227693e+00,1.287068e+02,3.221477e+00,1.312507e+00,1.287538e+02,8.081591e-01,3.352697e-01,5.127605e-04,6.538452e+02,2.129614e+03,1
85,-3.192500e+00,2.595000e-01,3.147500e-01,3.218457e+00,1.285094e+02,3.319254e+00,1.314846e+00,1.285589e+02,8.177798e-01,3.339327e-01,5.126697e-04,6.513553e+02,2.154236e+03,1
86,-3.183000e+00,2.602000e-01,3.161000e-01,3.209223e+00,1.282762e+02,3.441271e+00,1.298516e+00,1.283289e+02,8.274008e-01,3.326237e-01,5.126231e-04,6.488633e+02,2.183074e+03,1
87,-3.173500e+00,2.609000e-01,3.174500e-01,3.199991e+00,1.280027e+02,3.590799e+00,1.262020e+00,1.280593e+02,8.370218e-01,3.313505e-01,5.126263e-04,6.463766e+02,2.216637e+03,1
88,-3.164000e+00,2.616000e-01,3.188000e-01,3.190762e+00,1.277326e+02,3.738304e+00,1.230337e+00,1.277933e+02,8.466427e-01,3.300803e-01,5.126260e-04,6.439001e+02,2.249797e+03,1
89,-3.154500e+00,2.623000e-01,3.201500e-01,3.181535e+00,1.274657e+02,3.883825e+00,1.203392e+00,1.275306e+02,8.562637e-01,3.288129e-01,5.126221e-04,6.414333e+02,2.282563e+03,1
90,-3.145000e+00,2.630000e-01,3.215000e-01,3.172311e+00,1.272020e+02,4.027397e+00,1.181119e+00,1.272712e+02,8.658847e-01,3.275482e-01,5.126149e-04,6.389761e+02,2.314946e+03,1
91,-3.135500e+00,2.637000e-01,3.228500e-01,3.163089e+00,1.269413e+02,4.169058e+00,1.163445e+00,1.270151e+02,8.755056e-01,3.262862e-01,5.126043e-04,6.365280e+02,2.346954e+03,1
92,-3.126000e+00,2.644000e-01,3.242000e-01,3.153869e+00,1.266836e+02,4.308846e+00,1.150301e+00,1.267621e+02,8.851266e-01,3.250267e-01,5.125905e-04,6.340889e+02,2.378597e+03,1
93,-3.116500e+00,2.651000e-01,3.255500e-01,3.144651e+00,1.263600e+02,4.517619e+00,1.110461e+00,1.264456e+02,8.947476e-01,3.239952e-01,5.127694e-04,6.318618e+02,2.417737e+03,1
94,-3.107000e+00,2.658000e-01,3.269000e-01,3.135437e+00,1.260285e+02,4.733524e+00,1.071514e+00,1.261219e+02,9.043683e-01,3.229877e-01,5.129681e-04,6.296574e+02,2.457789e+03,1
95,-3.097500e+00,2.665000e-01,3.282500e-01,3.126224e+00,1.256989e+02,4.946364e+00,1.037979e+00,1.258005e+02,9.139893e-01,3.219714e-01,5.131583e-04,6.274462e+02,2.497633e+03,1
96,-3.088000e+00,2.672000e-01,3.296000e-01,3.117014e+00,1.253713e+02,5.156132e+00,1.009869e+00,1.254814e+02,9.236103e-01,3.209467e-01,5.133399e-04,6.252286e+02,2.537261e+03,1
97,-3.078500e+00,2.679000e-01,3.309500e-01,3.107806e+00,1.250458e+02,5.362828e+00,9.871899e-01,1.251647e+02,9.332312e-01,3.199137e-01,5.135130e-04,6.230051e+02,2.576665e+03,1
98,-3.069000e+00,2.686000e-01,3.323000e-01,3.098601e+00,1.247225e+02,5.566449e+00,9.699522e-01,1.248504e+02,9.428522e-01,3.188728e-01,5.136778e-04,6.207761e+02,2.615837e+03,1
99,-3.059500e+00,2.693000e-01,3.336500e-01,3.089399e+00,1.244007e+02,5.776709e+00,9.769379e-01,1.245386e+02,9.524732e-01,3.179380e-01,5.138926e-04,6.186970e+02,2.654151e+03,1
100,-3.050000e+00,2.700000e-01,3.350000e-01,3.080199e+00,1.240743e+02,6.010930e+00,1.031489e+00,1.242241e+02,9.620941e-01,3.172700e-01,5.142490e-04,6.169759e+02,2.691371e+03,1
101,-3.040500e+00,2.707000e-01,3.363500e-01,3.071001e+00,1.237419e+02,6.247182e+00,1.086021e+00,1.239043e+02,9.717151e-01,3.165899e-01,5.146078e-04,6.152281e+02,2.729343e+03,1
102,-3.031000e+00,2.714000e-01,3.377000e-01,3.061807e+00,1.234039e+02,6.485302e+00,1.140716e+00,1.235795e+02,9.813361e-01,3.158976e-01,5.149686e-04,6.134540e+02,2.768040e+03,1
103,-3.021500e+00,2.721000e-01,3.390500e-01,3.052615e+00,1.230605e+02,6.725121e+00,1.195748e+00,1.232499e+02,9.909568e-01,3.151930e-01,5.153309e-04,6.116540e+02,2.807434e+03,1
104,-3.012000e+00,2.728000e-01,3.404000e-01,3.043425e+00,1.227119e+02,6.966489e+00,1.251300e+00,1.229158e+02,1.000578e+00,3.144759e-01,5.156941e-04,6.098284e+02,2.847500e+03,1
105,-3.002500e+00,2.735000e-01,3.417500e-01,3.034238e+00,1.223583e+02,7.209236e+00,1.307547e+00,1.225774e+02,1.010199e+00,3.137462e-01,5.160577e-04,6.079778e+02,2.888210e+03,1
106,-2.993000e+00,2.742000e-01,3.431000e-01,3.025054e+00,1.221093e+02,7.376689e+00,1.458416e+00,1.223406e+02,1.019820e+00,3.129500e-01,5.161342e-04,6.063408e+02,2.917485e+03,1
107,-2.983500e+00,2.749000e-01,3.444500e-01,3.015873e+00,1.219051e+02,7.512624e+00,1.648064e+00,1.221475e+02,1.029441e+00,3.121299e-01,5.160918e-04,6.047996e+02,2.941841e+03,1
108,-2.974000e+00,2.756000e-01,3.458000e-01,3.006694e+00,1.217033e+02,7.647192e+00,1.838686e+00,1.219572e+02,1.039062e+00,3.113103e-01,5.160446e-04,6.032653e+02,2.965919e+03,1
109,-2.964500e+00,2.763000e-01,3.471500e-01,2.997518e+00,1.214040e+02,7.830987e+00,2.014230e+00,1.216729e+02,1.048683e+00,3.107045e-01,5.163938e-04,6.016868e+02,3.000329e+03,1
110,-2.955000e+00,2.770000e-01,3.485000e-01,2.988345e+00,1.210474e+02,8.044890e+00,2.171431e+00,1.213339e+02,1.058304e+00,3.101964e-01,5.169351e-04,6.000753e+02,3.041074e+03,1
111,-2.945500e+00,2.777000e-01,3.498500e-01,2.979175e+00,1.204989e+02,8.416082e+00,2.196542e+00,1.208124e+02,1.067924e+00,3.103845e-01,5.182583e-04,5.989015e+02,3.102579e+03,1
112,-2.936000e+00,2.784000e-01,3.512000e-01,2.970007e+00,1.199872e+02,8.752365e+00,2.251482e+00,1.203270e+02,1.077545e+00,3.104525e-01,5.194712e-04,5.976271e+02,3.160670e+03,1
113,-2.926500e+00,2.791000e-01,3.525500e-01,2.960843e+00,1.195600e+02,8.980765e+00,2.478933e+00,1.199225e+02,1.087166e+00,3.100167e-01,5.203125e-04,5.958312e+02,3.214458e+03,1
114,-2.917000e+00,2.798000e-01,3.539000e-01,2.951681e+00,1.191805e+02,9.182067e+00,2.711288e+00,1.195645e+02,1.096787e+00,3.096095e-01,5.210709e-04,5.941852e+02,3.259732e+03,1
115,-2.907500e+00,2.805000e-01,3.552500e-01,2.942523e+00,1.188374e+02,9.343927e+00,2.937135e+00,1.192404e+02,1.106408e+00,3.093427e-01,5.217613e-04,5.928887e+02,3.294913e+03,1
116,-2.898000e+00,2.812000e-01,3.566000e-01,2.933367e+00,1.184673e+02,9.478970e+00,3.184857e+00,1.188886e+02,1.116029e+00,3.091209e-01,5.224135e-04,5.917221e+02,3.333268e+03,1
117,-2.888500e+00,2.819000e-01,3.579500e-01,2.924214e+00,1.180972e+02,9.614012e+00,3.432582e+00,1.185376e+02,1.125650e+00,3.088991e-01,5.230656e-04,5.905555e+02,3.371622e+03,1
118,-2.879000e+00,2.826000e-01,3.593000e-01,2.915064e+00,1.176486e+02,9.752981e+00,3.705386e+00,1.181103e+02,1.135271e+00,3.090315e-01,5.240557e-04,5.896862e+02,3.410941e+03,1
119,-2.869500e+00,2.833000e-01,3.606500e-01,2.905918e+00,1.170334e+02,9.993259e+00,4.042772e+00,1.175288e+02,1.144892e+00,3.095096e-01,5.255460e-04,5.889230e+02,3.467450e+03,1
120,-2.860000e+00,2.840000e-01,3.620000e-01,2.896774e+00,1.163731e+02,1.025521e+01,4.438940e+00,1.169084e+02,1.154513e+00,3.100207e-01,5.271576e-04,5.880949e+02,3.531836e+03,1
121,-2.850500e+00,2.847000e-01,3.633500e-01,2.887634e+00,1.159527e+02,1.034693e+01,4.866783e+00,1.165151e+02,1.164134e+00,3.098943e-01,5.280270e-04,5.868901e+02,3.578651e+03,1
122,-2.841000e+00,2.854000e-01,3.647000e-01,2.878496e+00,1.155341e+02,1.044043e+01,5.293004e+00,1.161256e+02,1.173755e+00,3.097903e-01,5.289076e-04,5.857150e+02,3.624933e+03,1
123,-2.831500e+00,2.861000e-01,3.660500e-01,2.869362e+00,1.151180e+02,1.053621e+01,5.717126e+00,1.157404e+02,1.183376e+00,3.097150e-01,5.298027e-04,5.845782e+02,3.670524e+03,1
124,-2.822000e+00,2.868000e-01,3.674000e-01,2.860231e+00,1.147049e+02,1.063502e+01,6.138474e+00,1.153603e+02,1.192997e+00,3.096778e-01,5.307168e-04,5.834919e+02,3.715204e+03,1
125,-2.812500e+00,2.875000e-01,3.687500e-01,2.851103e+00,1.142625e+02,1.073776e+01,6.503275e+00,1.149501e+02,1.202618e+00,3.099207e-01,5.317645e-04,5.827891e+02,3.767902e+03,1
126,-2.803000e+00,2.882000e-01,3.701000e-01,2.841979e+00,1.137368e+02,1.079234e+01,7.189657e+00,1.144736e+02,1.212239e+00,3.100604e-01,5.331209e-04,5.815656e+02,3.831551e+03,1
